Variable = x, y, z, vx, vy, vz, v d
ZONE T = "wall", N=413,   E= 180, F=FEPOINT, ET=triangle
47 81 85
6 47 85
4 88 87
81 83 85
6 85 89
4 5 88
2 4 87


ZONE T = particle
460.5 -3.5 -29.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -3.5 -29.5 0.0 0.0 -0.002 1.0 0.002
462.5 -3.5 -29.5 0.0 0.0 -0.002 1.0 0.002
460.5 -2.5 -29.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -2.5 -29.5 0.0 0.0 -0.002 1.0 0.002
462.5 -2.5 -29.5 0.0 0.0 -0.002 1.0 0.002
460.5 -1.5 -29.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -1.5 -29.5 0.0 0.0 -0.002 1.0 0.002
462.5 -1.5 -29.5 0.0 0.0 -0.002 1.0 0.002
460.5 -3.5 -28.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -3.5 -28.5 0.0 0.0 -0.002 1.0 0.002
462.5 -3.5 -28.5 0.0 0.0 -0.002 1.0 0.002
460.5 -2.5 -28.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -2.5 -28.5 0.0 0.0 -0.002 1.0 0.002
462.5 -2.5 -28.5 0.0 0.0 -0.002 1.0 0.002
460.5 -1.5 -28.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -1.5 -28.5 0.0 0.0 -0.002 1.0 0.002
462.5 -1.5 -28.5 0.0 0.0 -0.002 1.0 0.002
460.5 -3.5 -27.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -3.5 -27.5 0.0 0.0 -0.002 1.0 0.002
462.5 -3.5 -27.5 0.0 0.0 -0.002 1.0 0.002
460.5 -2.5 -27.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -2.5 -27.5 0.0 0.0 -0.002 1.0 0.002
462.5 -2.5 -27.5 0.0 0.0 -0.002 1.0 0.002
460.5 -1.5 -27.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -1.5 -27.5 0.0 0.0 -0.002 1.0 0.002
462.5 -1.5 -27.5 0.0 0.0 -0.002 1.0 0.002
460.5 -3.5 -26.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -3.5 -26.5 0.0 0.0 -0.002 1.0 0.002
462.5 -3.5 -26.5 0.0 0.0 -0.002 1.0 0.002
460.5 -2.5 -26.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -2.5 -26.5 0.0 0.0 -0.002 1.0 0.002
462.5 -2.5 -26.5 0.0 0.0 -0.002 1.0 0.002
460.5 -1.5 -26.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -1.5 -26.5 0.0 0.0 -0.002 1.0 0.002
462.5 -1.5 -26.5 0.0 0.0 -0.002 1.0 0.002
460.5 -3.5 -25.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -3.5 -25.5 0.0 0.0 -0.002 1.0 0.002
462.5 -3.5 -25.5 0.0 0.0 -0.002 1.0 0.002
460.5 -2.5 -25.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -2.5 -25.5 0.0 0.0 -0.002 1.0 0.002
462.5 -2.5 -25.5 0.0 0.0 -0.002 1.0 0.002
460.5 -1.5 -25.5 -0.0 0.0 -0.002 1.0 0.002
461.5 -1.5 -25.5 0.0 0.0 -0.002 1.0 0.002
462.5 -1.5 -25.5 0.0 0.0 -0.002 1.0 0.002

ZONE T = particle
460.5 -3.5 -29.51 -0.0 0.0 -0.005 1.0 0.005
461.5 -3.5 -29.51 0.0 0.0 -0.005 1.0 0.005
462.5 -3.5 -29.51 0.0 0.0 -0.005 1.0 0.005
460.5 -2.5 -29.51 -0.0 0.0 -0.005 1.0 0.005
461.5 -2.5 -29.51 0.0 0.0 -0.005 1.0 0.005
462.5 -2.5 -29.51 0.0 0.0 -0.005 1.0 0.005
